"","Object","velocity","orbits","size"
"5433","(2017 TS3)",5.97163333333333,6,230
"5434","(2017 TU1)",6.83727142857143,14,36
"5435","(2017 TV1)",6.51023846153846,26,33
"5436","(2017 TW4)",4.54814285714286,7,62
"5437","(2017 TY3)",9.2504,1,49
"5438","(2017 TZ5)",6.89585882352941,17,26
"5439","(2017 UA)",4.91556666666667,6,12
"5440","(2017 UA1)",7.84548,5,200
"5441","(2017 UA45)",3.42722222222222,9,36
"5442","(2017 UC)",4.4392,2,31
"5443","(2017 UC1)",6.6464,1,210
"5444","(2017 UC45)",8.897,5,230
"5445","(2017 UD)",9.5387,2,45
"5446","(2017 UD1)",7.47019130434783,23,65
"5447","(2017 UD8)",6.4976,1,90
"5448","(2017 UE)",5.66432,5,25
"5449","(2017 UE43)",6.39013333333333,3,94
"5450","(2017 UE45)",8.6335,6,1000
"5451","(2017 UF1)",7.3749,4,28
"5452","(2017 UG)",6.35035,8,19
"5453","(2017 UG3)",3.2178,1,22
"5454","(2017 UG5)",5.82593333333333,3,33
"5455","(2017 UG8)",4.2222,1,78
"5456","(2017 UH5)",3.6766,1,30
"5457","(2017 UH8)",10.4594,1,86
"5458","(2017 UJ)",7.04113333333333,3,45
"5459","(2017 UJ2)",4.898,2,3.9
"5460","(2017 UJ43)",4.4919,2,17
"5461","(2017 UJ5)",4.5942,2,68
"5462","(2017 UK1)",4.2036,7,23
"5463","(2017 UK2)",9.5046,2,200
"5464","(2017 UK3)",8.5312,1,20
"5465","(2017 UK6)",9.06817391304348,23,94
"5466","(2017 UL44)",9.91586666666667,3,100
"5467","(2017 UL6)",4.3338,1,2.4
"5468","(2017 UN1)",8.64634285714286,7,65
"5469","(2017 UN7)",4.185,1,43
"5470","(2017 UO)",23.1136,1,540
"5471","(2017 UO1)",10.354,1,62
"5472","(2017 UO2)",3.62906666666667,3,41
"5473","(2017 UO7)",3.65317777777778,9,26
"5474","(2017 UP2)",8.93331428571429,7,590
"5475","(2017 UP6)",7.65235,8,36
"5476","(2017 UQ)",8.68137777777778,9,240
"5477","(2017 UQ51)",8.2026,1,450
"5478","(2017 UQ6)",1.27306666666667,3,22
"5479","(2017 UQ7)",9.1295,4,54
"5480","(2017 UR2)",7.02563333333333,6,17
"5481","(2017 UR4)",8.19764,5,430
"5482","(2017 UR5)",5.115,2,11
"5483","(2017 UR51)",5.95022857142857,7,190
"5484","(2017 US)",4.272575,8,38
"5485","(2017 US7)",7.1238,1,24
"5486","(2017 UT2)",4.55286666666667,30,71
"5487","(2017 UT4)",3.0566,1,47
"5488","(2017 UT5)",5.8404,1,23
"5489","(2017 UU1)",3.52514285714286,7,25
"5490","(2017 UV4)",9.3,1,570
"5491","(2017 UW4)",4.34,1,200
"5492","(2017 UW5)",7.5826,1,11
"5493","(2017 UX4)",12.2109,4,200
"5494","(2017 UX42)",2.6226,1,12
"5495","(2017 UX5)",8.91663333333333,6,650
"5496","(2017 UY4)",2.2692,19,54
"5497","(2017 UY42)",10.6487384615385,13,340
"5498","(2017 UY5)",8.22223333333333,6,1000
"5499","(2017 UZ5)",4.68188571428571,7,28
"5500","(2017 VA2)",2.7559,2,130
"5501","(2017 VB)",11.86432,10,2600
"5502","(2017 VB13)",7.56813333333333,3,47
"5503","(2017 VC)",5.26173333333333,3,140
"5504","(2017 VD14)",2.9047,4,36
"5505","(2017 VD2)",8.56550666666667,15,300
"5506","(2017 VE)",9.703,2,28
"5507","(2017 VE14)",6.04252,5,16
"5508","(2017 VE2)",8.98586666666667,3,57
"5509","(2017 VF15)",7.9918,1,31
"5510","(2017 VG1)",4.85194285714286,7,86
"5511","(2017 VG15)",5.1553,2,68
"5512","(2017 VH13)",6.7208,1,22
"5513","(2017 VK13)",6.95433333333333,3,120
"5514","(2017 VL1)",5.52774285714286,7,30
"5515","(2017 VL15)",6.86836,10,340
"5516","(2017 VN2)",5.03233333333333,3,20
"5517","(2017 VO15)",9.85025,4,750
"5518","(2017 VR12)",4.399675,8,450
"5519","(2017 VS12)",5.89206666666667,3,150
"5520","(2017 VS14)",2.9791,6,26
"5521","(2017 VT12)",8.029,15,490
"5522","(2017 VT13)",4.1168,2,86
"5523","(2017 VT14)",6.6154,1,140
"5524","(2017 VU13)",10.7229,14,410
"5525","(2017 VU14)",10.3013,2,1100
"5526","(2017 VV)",10.7838666666667,6,490
"5527","(2017 VV1)",13.3982,1,570
"5528","(2017 VV13)",2.7125,2,99
"5529","(2017 VV14)",18.538,1,1300
"5530","(2017 VW1)",10.788,1,470
"5531","(2017 VW13)",7.32375,4,430
"5532","(2017 VX1)",7.7934,6,570
"5533","(2017 VX14)",5.49196,5,120
"5534","(2017 VY13)",7.9484,1,31
"5535","(2017 VZ13)",3.91553846153846,13,16
"5536","(2017 WA14)",12.6511,12,20
"5537","(2017 WA15)",11.3733833333333,12,940
"5538","(2017 WC)",7.812,3,41
"5539","(2017 WC14)",5.2576,1,45
"5540","(2017 WD28)",8.92386666666667,6,43
"5541","(2017 WE)",11.7738,1,27
"5542","(2017 WE16)",3.2333,2,160
"5543","(2017 WE28)",7.48105405405405,37,26
"5544","(2017 WF15)",6.1008,1,30
"5545","(2017 WF16)",3.03386666666667,3,9
"5546","(2017 WG1)",6.9936,1,210
"5547","(2017 WG14)",7.1238,1,75
"5548","(2017 WG2)",12.4501636363636,11,540
"5549","(2017 WJ14)",5.65233333333333,3,78
"5550","(2017 WJ16)",4.22389090909091,11,82
"5551","(2017 WJ2)",9.1016,1,260
"5552","(2017 WK1)",5.0096,1,24
"5553","(2017 WK15)",4.5322,1,27
"5554","(2017 WK28)",6.9688,1,300
"5555","(2017 WL1)",16.2626,12,380
"5556","(2017 WL16)",2.82348,5,86
"5557","(2017 WM13)",2.9822,2,18
"5558","(2017 WN16)",15.25045,8,280
"5559","(2017 WN28)",5.89413333333333,3,620
"5560","(2017 WO1)",4.71665,4,90
"5561","(2017 WO16)",4.46537777777778,18,59
"5562","(2017 WO28)",5.0406,3,190
"5563","(2017 WP)",10.0812,1,140
"5564","(2017 WQ1)",5.301,4,65
"5565","(2017 WR)",8.10635238095238,21,65
"5566","(2017 WR13)",15.0815,4,710
"5567","(2017 WR28)",14.2724,1,210
"5568","(2017 WS1)",9.0582,2,540
"5569","(2017 WS12)",4.3183,2,140
"5570","(2017 WT28)",2.8086,2,14
"5571","(2017 WV1)",4.5632,1,12
"5572","(2017 WV13)",14.6715846153846,13,360
"5573","(2017 WW1)",8.1344,1,6.8
"5574","(2017 WX)",6.7673,2,94
"5575","(2017 WX12)",7.1238,6,230
"5576","(2017 WX13)",3.12583333333333,6,78
"5577","(2017 WX14)",11.2158,2,1600
"5578","(2017 WY)",7.8554,1,160
"5579","(2017 WY14)",9.6782,1,240
"5580","(2017 WY27)",5.06788,5,16
"5581","(2017 WZ)",4.25072,5,100
"5582","(2017 WZ12)",4.4764,1,25
"5583","(2017 WZ14)",3.3294,19,57
"5584","(2017 XA1)",6.10245333333333,15,340
"5585","(2017 XB1)",5.34853333333333,3,240
"5586","(2017 XC62)",3.28048888888889,9,200
"5587","(2017 XD1)",3.8006,1,52
"5588","(2017 XE)",4.6562,1,38
"5589","(2017 XE2)",6.1225,2,52
"5590","(2017 XF)",8.2026,1,110
"5591","(2017 XF62)",4.6686,1,110
"5592","(2017 XG2)",6.34673333333333,18,230
"5593","(2017 XJ1)",6.2992,1,100
"5594","(2017 XJ2)",3.0752,1,78
"5595","(2017 XJ61)",11.0484,1,1100
"5596","(2017 XJ62)",10.261,1,380
"5597","(2017 XK61)",9.96216,5,1400
"5598","(2017 XL2)",12.2246285714286,7,340
"5599","(2017 XN60)",7.3966,1,45
"5600","(2017 XN61)",1.5872,1,200
"5601","(2017 XO2)",8.52010526315789,19,200
"5602","(2017 XO60)",10.4193818181818,11,470
"5603","(2017 XQ60)",10.23062,10,78
"5604","(2017 XQ61)",7.8058,1,140
"5605","(2017 XR)",14.198,2,100
"5606","(2017 XR61)",5.5025,18,140
"5607","(2017 XS)",6.8448,22,170
"5608","(2017 XS2)",3.98941818181818,22,38
"5609","(2017 XT61)",7.347,6,140
"5610","(2017 XU60)",7.1145,2,23
"5611","(2017 XW2)",6.913,1,62
"5612","(2017 XW61)",9.548,1,47
"5613","(2017 XY2)",4.4392,3,23
"5614","(2017 XY61)",5.0778,1,34
"5615","(2017 XZ1)",5.4633625,16,62
"5616","(2017 XZ61)",13.113,2,62
"5617","(2017 YA2)",7.2602,1,300
"5618","(2017 YA6)",4.17105,4,140
"5619","(2017 YA8)",5.80878,10,220
"5620","(2017 YB1)",5.32757142857143,7,25
"5621","(2017 YC2)",4.39007692307692,26,120
"5622","(2017 YC8)",9.8301,8,820
"5623","(2017 YD)",4.05617777777778,9,47
"5624","(2017 YD1)",2.883,2,5.9
"5625","(2017 YD2)",5.59747272727273,11,11
"5626","(2017 YD8)",11.0701,2,260
"5627","(2017 YE)",3.0938,1,11
"5628","(2017 YE1)",5.3816,1,62
"5629","(2017 YE5)",10.92564,5,860
"5630","(2017 YF5)",10.23248,5,710
"5631","(2017 YF7)",2.16225,4,110
"5632","(2017 YG7)",5.82118,10,68
"5633","(2017 YH)",8.55092727272727,22,1200
"5634","(2017 YH1)",9.01273333333333,3,360
"5635","(2017 YJ7)",4.89552,10,33
"5636","(2017 YK1)",9.4488,1,62
"5637","(2017 YK7)",9.8084,1,78
"5638","(2017 YL1)",8.53843333333333,6,65
"5639","(2017 YL6)",10.79575,8,200
"5640","(2017 YM6)",4.73252413793103,29,130
"5641","(2017 YO3)",6.46288,5,14
"5642","(2017 YO4)",19.2324,2,450
"5643","(2017 YO6)",8.02176666666667,6,220
"5644","(2017 YQ5)",6.57111428571429,7,68
"5645","(2017 YQ6)",10.6888,1,15
"5646","(2017 YQ8)",10.5927,2,71
"5647","(2017 YS1)",2.67896363636364,11,9.9
"5648","(2017 YS8)",11.96724,5,750
"5649","(2017 YT5)",12.82036,5,990
"5650","(2017 YT7)",12.0321333333333,3,1100
"5651","(2017 YU3)",8.793925,16,99
"5652","(2017 YV3)",5.6048,1,59
"5653","(2017 YV8)",4.50244,10,21
"5654","(2017 YW3)",2.81686666666667,15,30
"5655","(2017 YW5)",5.33045,16,150
"5656","(2017 YY4)",8.2708,1,62
"5657","(2017 YZ1)",8.818725,8,490
"5658","(2017 YZ4)",6.2434,1,14
"5659","(2018 AB12)",6.50845,4,78
"5660","(2018 AC4)",14.0368,1,49
"5661","(2018 AD4)",5.7392625,16,180
"5662","(2018 AE13)",5.7846,1,75
"5663","(2018 AE2)",13.3424,1,620
"5664","(2018 AF3)",2.4397,2,160
"5665","(2018 AF4)",2.92374285714286,7,94
"5666","(2018 AG1)",8.5126,1,230
"5667","(2018 AG12)",6.40305,4,110
"5668","(2018 AG2)",9.4736,3,590
"5669","(2018 AG4)",6.4294,2,36
"5670","(2018 AH)",7.17588,5,190
"5671","(2018 AH12)",3.36556666666667,6,25
"5672","(2018 AH13)",4.9445,2,99
"5673","(2018 AJ)",4.201275,8,75
"5674","(2018 AJ12)",13.40564,5,1000
"5675","(2018 AJ3)",3.12273333333333,3,17
"5676","(2018 AL18)",6.25924444444444,9,260
"5677","(2018 AL3)",4.9720125,16,82
"5678","(2018 AM12)",7.53034285714286,14,340
"5679","(2018 AN2)",7.3222,19,65
"5680","(2018 AP12)",8.1778,1,390
"5681","(2018 AS2)",5.21351111111111,9,11
"5682","(2018 AT)",6.78176666666667,6,450
"5683","(2018 AU11)",8.42456,5,52
"5684","(2018 AV2)",0.35805,4,11
"5685","(2018 AW)",20.42125,4,750
"5686","(2018 AW11)",3.4503,2,39
"5687","(2018 AZ11)",5.92596,5,43
"5688","(2018 BA)",8.432,1,59
"5689","(2018 BA3)",5.0096,1,33
"5690","(2018 BA7)",10.05082,10,1000
"5691","(2018 BB5)",13.16632,5,78
"5692","(2018 BC)",1.78766666666667,3,7.8
"5693","(2018 BC6)",5.797,1,71
"5694","(2018 BD)",6.38806666666667,3,5.7
"5695","(2018 BD3)",11.3584,1,200
"5696","(2018 BF5)",6.758,4,86
"5697","(2018 BF6)",10.8004,1,45
"5698","(2018 BG3)",8.1158,1,99
"5699","(2018 BG5)",5.5366,2,94
"5700","(2018 BH3)",6.01916666666667,18,49
"5701","(2018 BH5)",5.487,1,54
"5702","(2018 BJ3)",4.8112,1,150
"5703","(2018 BJ5)",7.25193333333333,18,280
"5704","(2018 BJ6)",3.5712,3,12
"5705","(2018 BK7)",5.74616,5,120
"5706","(2018 BL3)",5.7474,3,570
"5707","(2018 BL5)",2.5916,2,90
"5708","(2018 BM3)",12.8133333333333,3,250
"5709","(2018 BM5)",6.44656923076923,39,21
"5710","(2018 BN3)",5.24148,5,520
"5711","(2018 BN6)",5.9706,3,26
"5712","(2018 BO1)",6.52928888888889,9,470
"5713","(2018 BP)",5.9706,2,450
"5714","(2018 BP1)",6.51797142857143,7,71
"5715","(2018 BP3)",4.87733333333333,3,11
"5716","(2018 BP5)",4.79012,5,190
"5717","(2018 BQ)",4.55235,4,43
"5718","(2018 BQ1)",5.6296,1,180
"5719","(2018 BR1)",5.50095,4,7.5
"5720","(2018 BR6)",4.9724,3,33
"5721","(2018 BT1)",10.6195666666667,18,160
"5722","(2018 BU1)",6.2124,1,68
"5723","(2018 BV)",3.4844,8,120
"5724","(2018 BV1)",7.0587,2,82
"5725","(2018 BW1)",4.7089,8,23
"5726","(2018 BX)",4.69162857142857,7,9
"5727","(2018 BX1)",11.6622,1,110
"5728","(2018 BX2)",5.8838,1,130
"5729","(2018 BX5)",7.8244,1,9.9
"5730","(2018 BY2)",5.25553333333333,6,470
"5731","(2018 BY6)",5.49595555555556,9,130
"5732","(2018 CA)",4.77813333333333,3,120
"5733","(2018 CA1)",9.28915,4,54
"5734","(2018 CA14)",4.30004444444444,9,78
"5735","(2018 CB)",5.0096,6,39
"5736","(2018 CB2)",9.48972,5,59
"5737","(2018 CC)",5.9055,2,28
"5738","(2018 CC1)",7.7252,2,120
"5739","(2018 CC14)",5.94786666666667,15,190
"5740","(2018 CD3)",7.3904,1,11
"5741","(2018 CE1)",6.1256,1,380
"5742","(2018 CF2)",7.2354,1,15
"5743","(2018 CH)",6.58705714285714,7,31
"5744","(2018 CH2)",7.20853333333333,3,15
"5745","(2018 CJ)",7.4214,1,120
"5746","(2018 CL)",5.5400875,16,47
"5747","(2018 CM2)",5.0933,6,78
"5748","(2018 CN2)",12.245,2,16
"5749","(2018 CO2)",13.7144,4,780
"5750","(2018 CP14)",7.1796,1,180
"5751","(2018 CP2)",5.6668,1,82
"5752","(2018 CP3)",9.1946,1,200
"5753","(2018 CQ3)",2.248275,8,54
"5754","(2018 CS1)",7.3904,1,14
"5755","(2018 CS2)",5.07263333333333,6,47
"5756","(2018 CT)",11.6746,2,41
"5757","(2018 CU1)",10.385,1,390
"5758","(2018 CU14)",2.6598,1,18
"5759","(2018 CV13)",5.47873333333333,3,360
"5760","(2018 CW2)",7.5609,4,47
"5761","(2018 CX)",6.107,5,54
"5762","(2018 CX1)",13.6834,2,570
"5763","(2018 CX13)",13.02744,5,820
"5764","(2018 CY)",3.56283,20,120
"5765","(2018 CY14)",5.7629,2,220
"5766","(2018 CY2)",9.765,1,210
"5767","(2018 CZ1)",8.7482,1,71
"5768","(2018 CZ13)",4.7926,2,110
"5769","(2018 CZ2)",12.3849428571429,7,310
"5770","(2018 DA)",6.9316,4,94
"5771","(2018 DA1)",16.6030363636364,11,1000
"5772","(2018 DA2)",10.10228,5,130
"5773","(2018 DB1)",3.7882,13,38
"5774","(2018 DB2)",3.42653333333333,3,230
"5775","(2018 DC)",5.18526666666667,3,68
"5776","(2018 DC4)",2.78517777777778,9,21
"5777","(2018 DD2)",7.1672,1,20
"5778","(2018 DE1)",4.40251666666667,12,47
"5779","(2018 DE2)",5.8311,4,260
"5780","(2018 DH1)",8.42084,10,360
"5781","(2018 DJ4)",4.2842,5,280
"5782","(2018 DL)",4.2625,2,45
"5783","(2018 DL4)",11.9536,1,99
"5784","(2018 DS)",5.735,1,57
"5785","(2018 DT)",2.71353333333333,3,23
"5786","(2018 DT1)",14.5431333333333,3,360
"5787","(2018 DU)",2.7962,1,13
"5788","(2018 DU1)",4.55168571428571,7,17
"5789","(2018 DV1)",5.1646,5,12
"5790","(2018 DX1)",3.60692380952381,21,82
"5791","(2018 DX3)",5.797,3,620
"5792","(2018 DY3)",5.9334,2,43
"5793","(2018 DZ1)",4.31238181818182,22,65
"5794","(2018 EA1)",10.0103428571429,7,430
"5795","(2018 EA4)",7.3315,2,130
"5796","(2018 EB)",9.59884,25,260
"5797","(2018 EC1)",5.5273,2,34
"5798","(2018 ED1)",9.3496,1,41
"5799","(2018 ED4)",7.7066,1,780
"5800","(2018 EE)",8.3328,2,270
"5801","(2018 EF1)",5.83675294117647,17,86
"5802","(2018 EF4)",5.2266,3,33
"5803","(2018 EJ4)",4.250875,8,310
"5804","(2018 EL4)",2.93791428571429,7,49
"5805","(2018 EM2)",5.2514,4,430
"5806","(2018 EM4)",4.6934,2,52
"5807","(2018 EO4)",7.8244,2,120
"5808","(2018 EQ1)",7.781,3,380
"5809","(2018 EQ4)",8.08728,5,710
"5810","(2018 ER1)",2.94359090909091,22,45
"5811","(2018 ER4)",4.4826,1,220
"5812","(2018 ES3)",7.6136,1,75
"5813","(2018 ET3)",3.5836,3,28
"5814","(2018 EV3)",7.3346,1,23
"5815","(2018 EW1)",5.09144,10,33
"5816","(2018 EW3)",3.70346666666667,3,110
"5817","(2018 EX)",2.9202,2,24
"5818","(2018 EY3)",4.49913333333333,6,110
"5819","(2018 EZ)",5.6296,1,99
"5820","(2018 EZ2)",6.24133333333333,3,28
"5821","(2018 FA3)",5.24933333333333,12,160
"5822","(2018 FB)",5.4033,4,90
"5823","(2018 FB2)",3.87872,5,45
"5824","(2018 FB4)",8.3514,12,19
"5825","(2018 FC1)",9.6038,2,260
"5826","(2018 FD)",5.97835,4,78
"5827","(2018 FE)",5.7474,1,14
"5828","(2018 FE2)",5.5614,1,160
"5829","(2018 FE3)",4.5504125,16,22
"5830","(2018 FE4)",12.9828,1,68
"5831","(2018 FF1)",3.038,2,110
"5832","(2018 FF2)",9.25815,4,280
"5833","(2018 FF3)",9.2628,1,28
"5834","(2018 FG1)",5.1305,2,21
"5835","(2018 FH1)",3.62183333333333,12,28
"5836","(2018 FJ4)",8.2863,8,380
"5837","(2018 FJ5)",18.166,1,590
"5838","(2018 FK5)",6.634,3,13
"5839","(2018 FL4)",6.9936,1,99
"5840","(2018 FM2)",3.34268571428571,7,28
"5841","(2018 FM3)",2.7993,8,22
"5842","(2018 FN4)",7.161,1,680
"5843","(2018 FO3)",3.97796428571429,28,43
"5844","(2018 FO4)",6.014,1,19
"5845","(2018 FO5)",5.97742,10,470
"5846","(2018 FP4)",5.2452,1,52
"5847","(2018 FQ1)",4.40613333333333,3,25
"5848","(2018 FQ4)",6.57465714285714,7,24
"5849","(2018 FR3)",6.6774,2,21
"5850","(2018 FS3)",6.12737142857143,7,310
"5851","(2018 FT3)",3.33043333333333,12,26
"5852","(2018 FU)",9.45913333333333,3,220
"5853","(2018 FU1)",3.3077,4,26
"5854","(2018 FV)",5.2266,1,68
"5855","(2018 FV3)",3.38874285714286,7,47
"5856","(2018 FY)",4.34044285714286,28,130
"5857","(2018 FZ2)",6.02764,5,82
"5858","(2018 FZ3)",10.5896,1,18
"5859","(2018 GA)",8.65933333333333,3,490
"5860","(2018 GA2)",6.26581538461538,13,120
"5861","(2018 GA4)",7.60326666666667,3,140
"5862","(2018 GA5)",11.3522,2,1200
"5863","(2018 GB)",5.363,1,59
"5864","(2018 GC5)",2.63293333333333,3,36
"5865","(2018 GD2)",4.85873333333333,6,7.8
"5866","(2018 GD3)",4.4671,2,82
"5867","(2018 GE)",2.220375,8,19
"5868","(2018 GE2)",3.162,3,24
"5869","(2018 GG)",8.7916,1,68
"5870","(2018 GG2)",18.5061142857143,7,820
"5871","(2018 GH)",5.8962,1,150
"5872","(2018 GJ1)",9.07414285714286,7,410
"5873","(2018 GJ2)",8.99354285714286,14,470
"5874","(2018 GJ5)",4.96,1,71
"5875","(2018 GL)",9.5356,3,490
"5876","(2018 GL1)",5.0933,6,110
"5877","(2018 GL2)",7.8391619047619,21,82
"5878","(2018 GM)",14.99656,5,280
"5879","(2018 GM4)",5.115,3,300
"5880","(2018 GN)",12.6418,1,34
"5881","(2018 GN1)",4.7988,1,20
"5882","(2018 GQ)",6.58564,5,120
"5883","(2018 GQ2)",5.3692,5,260
"5884","(2018 GQ5)",6.88355,4,160
"5885","(2018 GR2)",6.720025,8,190
"5886","(2018 GR4)",2.75032,5,23
"5887","(2018 GR5)",2.6164,1,540
"5888","(2018 GS1)",5.90803636363636,11,180
"5889","(2018 GS4)",3.4038,1,62
"5890","(2018 GT1)",6.34053333333333,3,210
"5891","(2018 GW3)",4.85022352941176,17,75
"5892","(2018 GX1)",7.04072,5,86
"5893","(2018 GX3)",3.76753333333333,3,57
"5894","(2018 GX4)",9.62178,10,860
"5895","(2018 GY)",6.882,3,65
"5896","(2018 GY1)",11.0070666666667,6,230
"5897","(2018 GY3)",7.29464444444444,9,18
"5898","(2018 GY4)",14.3447333333333,6,940
"5899","(2018 GZ)",2.21495,12,16
"5900","(2018 HA1)",14.2641333333333,3,240
"5901","(2018 HB)",10.8665333333333,3,220
"5902","(2018 HC1)",10.0378,1,27
"5903","(2018 HG2)",7.2013,16,82
"5904","(2018 HH2)",5.9954,1,140
"5905","(2018 HJ)",3.6642,2,520
"5906","(2018 HK)",12.1037777777778,9,310
"5907","(2018 HL1)",9.09746666666667,3,99
"5908","(2018 HL2)",13.2587,6,340
"5909","(2018 HM)",5.99075,4,21
"5910","(2018 HM2)",4.60453333333333,6,110
"5911","(2018 HN)",5.88876,5,59
"5912","(2018 HO)",4.6345,2,27
"5913","(2018 HP)",7.17588,20,33
"5914","(2018 HS)",11.8482,1,57
"5915","(2018 HU)",6.27095555555556,9,43
"5916","(2018 HU3)",3.53951111111111,9,14
"5917","(2018 HV)",9.92,4,9.9
"5918","(2018 HV2)",16.14015,4,450
"5919","(2018 HW1)",3.51746666666667,3,41
"5920","(2018 HX1)",18.29,1,75
"5921","(2018 HY1)",5.518,1,52
"5922","(2018 JA)",10.0874,7,490
"5923","(2018 JA1)",4.4392,1,43
"5924","(2018 JA2)",10.6826,1,99
"5925","(2018 JB3)",12.2020133333333,15,1800
"5926","(2018 JC)",6.014,3,120
"5927","(2018 JD2)",25.8819,2,990
"5928","(2018 JD5)",4.7895,4,990
"5929","(2018 JE)",9.52475,4,390
"5930","(2018 JE1)",12.51904,20,620
"5931","(2018 JF)",9.46651428571429,7,310
"5932","(2018 JF2)",6.16518461538462,13,90
"5933","(2018 JG1)",7.1517,2,75
"5934","(2018 JH1)",8.84450666666667,30,52
"5935","(2018 JH2)",2.9822,1,140
"5936","(2018 JJ2)",5.5862,2,99
"5937","(2018 JJ3)",11.6684,1,94
"5938","(2018 JK2)",3.88395555555556,9,41
"5939","(2018 JL)",6.6898,1,430
"5940","(2018 JL1)",4.32553333333333,9,27
"5941","(2018 JL2)",8.1902,1,65
"5942","(2018 JM)",9.1915,2,100
"5943","(2018 JM1)",9.6658,2,160
"5944","(2018 JM2)",5.90096923076923,13,45
"5945","(2018 JN1)",9.547225,8,210
"5946","(2018 JO1)",4.37576923076923,13,59
"5947","(2018 JP)",5.518,2,20
"5948","(2018 JP1)",8.029,5,410
"5949","(2018 JQ1)",4.557,1,310
"5950","(2018 JT2)",9.9789,2,71
"5951","(2018 JW1)",7.75,1,200
"5952","(2018 JY2)",6.0264,1,65
"5953","(2018 KB1)",5.72437142857143,7,450
"5954","(2018 KC)",6.416225,8,19
"5955","(2018 KC2)",3.79299090909091,22,160
"5956","(2018 KC3)",5.6048,3,140
"5957","(2018 KC4)",4.557,1,33
"5958","(2018 KD1)",4.42237142857143,14,75
"5959","(2018 KD2)",8.38756666666667,18,43
"5960","(2018 KD3)",16.3804,3,380
"5961","(2018 KE2)",5.2824,1,41
"5962","(2018 KG1)",7.52556,5,900
"5963","(2018 KH1)",8.3514,1,250
"5964","(2018 KK1)",8.94848695652174,23,120
"5965","(2018 KL2)",8.6738,15,270
"5966","(2018 KM)",4.9848,1,28
"5967","(2018 KM2)",6.09976666666667,6,490
"5968","(2018 KP1)",2.58385,16,57
"5969","(2018 KR)",3.0194,1,31
"5970","(2018 KR2)",3.5402,1,820
"5971","(2018 KS)",4.73237142857143,14,16
"5972","(2018 KT)",5.08772,5,410
"5973","(2018 KT2)",6.0326,1,25
"5974","(2018 KU2)",7.9608,1,26
"5975","(2018 KV)",13.4416,1,2200
"5976","(2018 KV1)",7.3036,1,78
"5977","(2018 KX2)",5.084,1,43
"5978","(2018 LB)",4.7678,1,38
"5979","(2018 LB1)",5.6358,1,590
"5980","(2018 LB16)",3.6022,1,160
"5981","(2018 LC)",3.85846666666667,12,47
"5982","(2018 LC1)",5.8094,3,62
"5983","(2018 LC3)",17.9002266666667,15,1100
"5984","(2018 LE1)",3.72206666666667,9,19
"5985","(2018 LE4)",8.73735,4,100
"5986","(2018 LF3)",5.0065,2,45
"5987","(2018 LG)",4.3865,2,180
"5988","(2018 LG16)",8.58906666666667,3,620
"5989","(2018 LG4)",4.97617391304348,23,21
"5990","(2018 LG5)",17.6824,4,1200
"5991","(2018 LH5)",8.87893913043478,23,240
"5992","(2018 LJ1)",2.63854285714286,7,30
"5993","(2018 LK)",7.63189,20,270
"5994","(2018 LK2)",7.3997,4,650
"5995","(2018 LK5)",4.6004,1,41
"5996","(2018 LL2)",8.4506,1,590
"5997","(2018 LL5)",11.2065,2,160
"5998","(2018 LM)",4.38753333333333,3,54
"5999","(2018 LM2)",4.53633333333333,3,78
"6000","(2018 LM4)",10.8691166666667,12,1100
"6001","(2018 LN)",12.9704,1,520
"6002","(2018 LN2)",6.27285,4,140
"6003","(2018 LN4)",9.9014,1,110
"6004","(2018 LO3)",3.11963333333333,6,47
"6005","(2018 LO6)",8.3049,2,490
"6006","(2018 LP2)",7.465575,8,430
"6007","(2018 LQ15)",5.70152,5,410
"6008","(2018 LQ2)",1.94516842105263,19,62
"6009","(2018 LQ5)",1.736,2,62
"6010","(2018 LS15)",4.3772,1,180
"6011","(2018 LS2)",6.6867,2,200
"6012","(2018 LS3)",5.6265,2,49
"6013","(2018 LU15)",4.133075,8,120
"6014","(2018 LU2)",6.568125,8,26
"6015","(2018 LU3)",3.813,4,130
"6016","(2018 LV2)",5.0933,8,54
"6017","(2018 LV5)",4.90833333333333,3,280
"6018","(2018 LW5)",8.10856666666667,6,450
"6019","(2018 LX5)",7.2757,6,54
"6020","(2018 LZ13)",22.305275,8,470
"6021","(2018 MA5)",4.09716666666667,6,33
"6022","(2018 MB7)",7.79753333333333,3,100
"6023","(2018 MC5)",4.6934,3,57
"6024","(2018 MC7)",5.20025,4,34
"6025","(2018 MD7)",3.41885714285714,7,180
"6026","(2018 ME5)",5.07904,10,160
"6027","(2018 MG7)",9.58055,12,340
"6028","(2018 MH)",4.28685714285714,7,110
"6029","(2018 MH7)",4.65124,5,36
"6030","(2018 MJ)",9.1574,1,36
"6031","(2018 MJ7)",7.44403,20,140
"6032","(2018 MK)",12.4062,1,82
